vehicle id;make;model;year;tank_capacity;initial_odometer;archive;fill up id;vehicle_id;date;mileage;fuel_added;cost;is_partial_fill_up;comment;tags
4;Kia;Soul 4U;2010;48;500;1;553;4;2011-12-06 00:00:00;390.7;33.415;40.0;0;;
4;Kia;Soul 4U;2010;48;500;1;554;4;2011-12-11 00:00:00;324.7;29.747;35.01;0;;
4;Kia;Soul 4U;2010;48;500;1;555;4;2011-12-15 00:00:00;414.0;33.992;40.01;0;;
4;Kia;Soul 4U;2010;48;500;1;556;4;2011-12-20 00:00:00;420.2;8.395;10.02;0;;
4;Kia;Soul 4U;2010;48;500;1;557;4;2011-12-21 00:00:00;61.6;38.362;44.0;0;;
4;Kia;Soul 4U;2010;48;500;1;558;4;2011-12-30 00:00:00;516.6;38.232;45.0;0;;
4;Kia;Soul 4U;2010;48;500;1;559;4;2012-01-09 00:00:00;389.8;22.777;30.0;0;;
4;Kia;Soul 4U;2010;48;500;1;560;4;2012-01-11 00:00:00;238.8;23.5;30.01;0;;
4;Kia;Soul 4U;2010;48;500;1;561;4;2012-01-14 00:00:00;332.7;31.827;40.01;0;;
4;Kia;Soul 4U;2010;48;500;1;562;4;2012-02-22 00:00:00;410.5;15.545;20.01;0;;
4;Kia;Soul 4U;2010;48;500;1;563;4;2012-02-24 00:00:00;199.7;23.31;30.0;0;;
4;Kia;Soul 4U;2010;48;500;1;564;4;2012-02-28 00:00:00;244.1;19.892;25.0;0;;
4;Kia;Soul 4U;2010;48;500;1;565;4;2012-03-02 00:00:00;321.1;34.195;45.0;0;;
4;Kia;Soul 4U;2010;48;500;1;566;4;2012-03-07 00:00:00;360.8;38.945;50.01;0;;
4;Kia;Soul 4U;2010;48;500;1;567;4;2012-03-13 00:00:00;442.3;15.835;20.06;0;;
4;Kia;Soul 4U;2010;48;500;1;568;4;2012-03-15 00:00:00;227.2;28.42;36.01;0;;
4;Kia;Soul 4U;2010;48;500;1;569;4;2012-03-20 00:00:00;366.3;35.827;45.0;0;;
4;Kia;Soul 4U;2010;48;500;1;570;4;2012-03-26 00:00:00;424.1;32.077;40.0;0;;
4;Kia;Soul 4U;2010;48;500;1;571;4;2012-03-30 00:00:00;425.2;36.802;47.0;0;;
4;Kia;Soul 4U;2010;48;500;1;572;4;2012-04-04 00:00:00;428.0;28.592;40.0;0;;
4;Kia;Soul 4U;2010;48;500;1;573;4;2012-04-07 00:00:00;367.0;41.37;52.0;0;;
4;Kia;Soul 4U;2010;48;500;1;574;4;2012-04-10 00:00:00;301.8;29.99;40.01;0;;
4;Kia;Soul 4U;2010;48;500;1;575;4;2012-04-15 00:00:00;298.7;26.782;35.0;0;;
4;Kia;Soul 4U;2010;48;500;1;576;4;2012-04-20 00:00:00;422.1;34.965;45.0;0;;
4;Kia;Soul 4U;2010;48;500;1;577;4;2012-04-27 00:00:00;442.1;33.417;43.01;0;;
4;Kia;Soul 4U;2010;48;500;1;578;4;2012-05-01 00:00:00;381.8;34.965;45.0;0;;
4;Kia;Soul 4U;2010;48;500;1;579;4;2012-05-07 00:00:00;400.4;31.087;40.01;0;;
4;Kia;Soul 4U;2010;48;500;1;580;4;2012-05-11 00:00:00;405.8;27.97;36.0;0;;
4;Kia;Soul 4U;2010;48;500;1;581;4;2012-05-16 00:00:00;359.1;33.947;43.01;0;;
4;Kia;Soul 4U;2010;48;500;1;582;4;2012-05-22 00:00:00;447.8;31.027;39.0;0;;
4;Kia;Soul 4U;2010;48;500;1;583;4;2012-05-26 00:00:00;424.4;36.09;45.0;0;;
4;Kia;Soul 4U;2010;48;500;1;584;4;2012-05-31 00:00:00;499.4;37.49;46.0;0;;
4;Kia;Soul 4U;2010;48;500;1;585;4;2012-06-05 00:00:00;459.6;37.295;45.02;0;;
4;Kia;Soul 4U;2010;48;500;1;586;4;2012-06-11 00:00:00;436.2;33.7;40.0;0;;
4;Kia;Soul 4U;2010;48;500;1;587;4;2012-06-15 00:00:00;441.9;34.54;41.0;0;;
4;Kia;Soul 4U;2010;48;500;1;588;4;2012-06-20 00:00:00;424.9;33.79;40.01;0;;
4;Kia;Soul 4U;2010;48;500;1;589;4;2012-06-26 00:00:00;515.0;39.182;46.0;0;;
4;Kia;Soul 4U;2010;48;500;1;590;4;2012-07-03 00:00:00;462.8;34.045;40.0;0;;
4;Kia;Soul 4U;2010;48;500;1;591;4;2012-07-06 00:00:00;473.6;20.512;25.0;0;;
4;Kia;Soul 4U;2010;48;500;1;592;4;2012-07-11 00:00:00;260.0;24.055;30.0;0;;
4;Kia;Soul 4U;2010;48;500;1;593;4;2012-07-14 00:00:00;306.2;24.61;30.0;0;;
4;Kia;Soul 4U;2010;48;500;1;594;4;2012-07-19 00:00:00;336.3;23.49;30.0;0;;
4;Kia;Soul 4U;2010;48;500;1;595;4;2012-07-23 00:00:00;224.4;19.74;25.01;0;;
4;Kia;Soul 4U;2010;48;500;1;596;4;2012-07-25 00:00:00;304.6;31.647;40.0;0;;
4;Kia;Soul 4U;2010;48;500;1;597;4;2012-07-30 00:00:00;349.4;34.915;45.01;0;;
4;Kia;Soul 4U;2010;48;500;1;598;4;2012-08-04 00:00:00;291.0;19.885;25.0;0;;
4;Kia;Soul 4U;2010;48;500;1;599;4;2012-08-14 00:00:00;433.1;31.377;41.01;0;;
4;Kia;Soul 4U;2010;48;500;1;600;4;2012-08-20 00:00:00;407.5;30.845;40.01;0;;
4;Kia;Soul 4U;2010;48;500;1;601;4;2012-08-24 00:00:00;415.7;31.665;41.01;0;;
4;Kia;Soul 4U;2010;48;500;1;602;4;2012-09-05 00:00:00;316.7;31.377;41.01;0;;
4;Kia;Soul 4U;2010;48;500;1;603;4;2012-09-12 00:00:00;480.5;37.717;50.01;0;;
4;Kia;Soul 4U;2010;48;500;1;604;4;2012-09-18 00:00:00;431.8;29.927;40.01;0;;
4;Kia;Soul 4U;2010;48;500;1;605;4;2012-09-23 00:00:00;427.7;34.93;46.0;0;;
4;Kia;Soul 4U;2010;48;500;1;606;4;2012-09-28 00:00:00;471.8;41.093;54.0;0;;
4;Kia;Soul 4U;2010;48;500;1;607;4;2012-10-04 00:00:00;523.0;41.345;57.01;0;;
4;Kia;Soul 4U;2010;48;500;1;608;4;2012-10-13 00:00:00;537.1;42.635;57.0;0;;
4;Kia;Soul 4U;2010;48;500;1;609;4;2012-10-18 00:00:00;484.1;39.03;51.01;0;;
4;Kia;Soul 4U;2010;48;500;1;610;4;2012-10-24 00:00:00;540.8;41.691;52.82;0;;
4;Kia;Soul 4U;2010;48;500;1;611;4;2012-10-30 00:00:00;518.5;42.25;52.69;0;;
4;Kia;Soul 4U;2010;48;500;1;612;4;2012-11-05 00:00:00;454.9;35.46;43.51;0;;
4;Kia;Soul 4U;2010;48;500;1;613;4;2012-11-09 00:00:00;472.8;38.104;46.0;0;;
4;Kia;Soul 4U;2010;48;500;1;614;4;2012-11-15 00:00:00;449.4;34.725;44.0;0;;
4;Kia;Soul 4U;2010;48;500;1;615;4;2012-11-21 00:00:00;489.3;36.092;45.01;0;;
4;Kia;Soul 4U;2010;48;500;1;616;4;2012-11-27 00:00:00;444.5;36.977;45.0;0;;
4;Kia;Soul 4U;2010;48;500;1;617;4;2012-12-01 00:00:00;457.8;36.977;45.0;0;;
4;Kia;Soul 4U;2010;48;500;1;618;4;2012-12-07 00:00:00;466.5;37.8;46.0;0;;
4;Kia;Soul 4U;2010;48;500;1;619;4;2012-12-11 00:00:00;440.7;32.867;40.0;0;;
